timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_SPEED,RIGHT_MOTOR_SPEED,REAR_LEFT_WHEEL_SPEED,REAR_RIGHT_WHEEL_SPEED,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,TOTAL_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t
1765224640014,0.0,0.0,0.0,0.0,0.0,0.0,37.56955752857143,36.55386570000001,37.56955752857143,36.55386570000001,-0.026108,0.004392,0.99308,-0.77,-0.6300000000000001,-0.9100000000000001,3.29,3.31,3.28,3.28,3.27,3.27,3.27,3.27,3.3,3.3,3.3,3.29,3.27,3.27,3.27,3.29,3.29,3.29,3.28,3.28,3.3,3.31,3.3,3.29,3.31,3.26,78.8,-45.0,1.0,2.0,0.0,0.0,6134988
1765224640032,0.0,0.0,0.0,0.0,0.0,0.0,37.56955752857143,0.0,37.56955752857143,36.55386570000001,-0.026108,0.004392,0.99308,-0.77,-0.6300000000000001,-0.9100000000000001,3.29,3.31,3.28,3.28,3.27,3.27,3.27,3.27,3.3,3.3,3.3,3.29,3.27,3.27,3.27,3.29,3.29,3.29,3.28,3.28,3.3,3.31,3.3,3.29,3.31,3.26,78.8,-45.0,1.0,2.0,0.0,0.0,6135006
1765224640065,0.0,0.0,0.0,0.0,0.0,0.0,37.56955752857143,0.0,37.56955752857143,36.55386570000001,-0.026108,0.004392,0.99308,-0.7000000000000001,0.42000000000000004,0.0,3.29,3.31,3.28,3.28,3.27,3.27,3.27,3.27,3.3,3.3,3.3,3.29,3.27,3.27,3.27,3.29,3.29,3.29,3.28,3.28,3.3,3.31,3.3,3.29,3.31,3.26,78.8,-45.0,1.0,2.0,0.0,0.0,6135039
1765224640145,0.0,0.0,0.0,0.0,0.0,0.0,37.56955752857143,0.0,37.56955752857143,36.55386570000001,-0.026108,0.004392,0.99308,-0.7000000000000001,0.42000000000000004,0.0,3.29,3.31,3.28,3.28,3.27,3.27,3.27,3.27,3.3,3.3,3.3,3.29,3.27,3.27,3.27,3.29,3.29,3.29,3.28,3.28,3.3,3.31,3.3,3.29,3.32,3.28,79.3,0.0,1.0,2.0,0.0,0.0,6135119
1765224640181,0.0,0.0,0.0,0.0,0.0,0.0,37.56955752857143,0.0,37.56955752857143,36.55386570000001,-0.026108,0.004392,0.99308,-0.7000000000000001,0.42000000000000004,0.0,3.29,3.31,3.28,3.28,3.27,3.27,3.27,3.27,3.3,3.3,3.3,3.29,3.27,3.27,3.27,3.29,3.29,3.29,3.28,3.28,3.3,3.31,3.3,3.29,3.32,3.28,79.3,0.0,1.0,0.0,1.0,1.0,6135155
1765224640198,0.0,0.0,0.0,0.0,0.0,0.0,37.56955752857143,0.0,37.56955752857143,36.55386570000001,-0.024888,0.005978,0.992958,-0.7000000000000001,0.28,0.0,3.29,3.31,3.28,3.28,3.27,3.27,3.27,3.27,3.3,3.3,3.3,3.29,3.27,3.27,3.27,3.29,3.29,3.29,3.28,3.28,3.3,3.31,3.3,3.29,3.32,3.28,79.3,0.0,1.0,0.0,1.0,1.0,6135172
1765224640230,0.0,0.0,0.0,0.0,0.0,0.0,37.56955752857143,0.0,37.56955752857143,36.55386570000001,-0.024888,0.005978,0.992958,-0.7000000000000001,0.28,0.0,3.29,3.31,3.28,3.28,3.27,3.27,3.27,3.27,3.3,3.3,3.3,3.29,3.27,3.27,3.27,3.29,3.29,3.29,3.28,3.28,3.3,3.31,3.3,3.29,3.32,3.28,79.3,0.0,1.0,0.0,1.0,1.0,6135204
1765224640247,0.0,0.0,2.0,25.0,0.0,0.0,37.56955752857143,0.0,37.56955752857143,36.55386570000001,-0.024888,0.005978,0.992958,-0.7000000000000001,0.28,0.0,3.29,3.31,3.28,3.28,3.27,3.27,3.27,3.27,3.3,3.3,3.3,3.29,3.27,3.27,3.27,3.29,3.29,3.29,3.28,3.28,3.3,3.31,3.3,3.29,3.32,3.28,79.3,0.0,1.0,0.0,1.0,1.0,6135221
1765224640264,0.0,0.0,2.0,25.0,0.0,0.0,37.56955752857143,0.0,37.56955752857143,36.55386570000001,-0.024888,0.005978,0.992958,-0.7000000000000001,0.28,0.0,3.29,3.31,3.28,3.28,3.27,3.27,3.27,3.27,3.3,3.3,3.3,3.29,3.27,3.27,3.27,3.29,3.29,3.29,3.28,3.28,3.3,3.31,3.3,3.29,3.32,3.28,79.3,0.0,1.0,0.0,1.0,1.0,6135238
1765224640280,0.0,0.0,2.0,25.0,0.0,0.0,37.56955752857143,0.0,0.0,0.0,-0.024888,0.005978,0.992958,-0.7000000000000001,0.28,0.0,3.29,3.31,3.28,3.28,3.27,3.27,3.27,3.27,3.3,3.3,3.3,3.29,3.27,3.27,3.27,3.29,3.29,3.29,3.28,3.28,3.3,3.31,3.3,3.29,3.32,3.28,79.3,0.0,1.0,0.0,1.0,1.0,6135254
